ID	Type	Title	Remark	BaguaFlag	SpecialOpStr	SpecialOpDesc	BangdingFlag	BatchNum	LimitTaskValue_0	LimitTaskValue_1	CostTaskValue_0	LimitDesc	CostItem_0	CostItem_1	CostItem_2	CostItem_3	CostItem_4	CostVMoney_0	CostVMoney_1	CostVMoney_2	StatKey
33476	1	N©ng cÊp Tèng_Háa Phông T­íng Qu©n LÖnh Bµi	ËÎ»ğ·ï½«¾üÁîÅÆ+1¸öÇàÁú»ê+2¸öÌìî¸Áî+4¸öÌìÃÅ½ğÁî+40¸öÌ«Ò»Áî		update_qinglong_equip	Cã x¸c suÊt thÊt b¹i, thÊt b¹i sÏ gi÷ nguyªn ®é c­êng hãa vµ hiÖu qu¶ §Şnh Hån	1					Khi n©ng cÊp cã x¸c suÊt thµnh c«ng	0;102;30264;1	2;1;31194;1	2;95;204;2	2;1;30370;4	2;1;30687;40				
33477	1	N©ng cÊp Tèng_Háa Phông T­íng Qu©n LÖnh Bµi	ËÎ»ğ·ï½«¾üÁîÅÆ+1¸öÇàÁú»ê+2¸öÌìî¸Áî+4¸öÌìÃÅ½ğÁî+40¸öÌ«Ò»Áî		update_qinglong_equip	Cã x¸c suÊt thÊt b¹i, thÊt b¹i sÏ gi÷ nguyªn ®é c­êng hãa vµ hiÖu qu¶ §Şnh Hån	1					Khi n©ng cÊp cã x¸c suÊt thµnh c«ng	0;102;30265;1	2;1;31194;1	2;95;204;2	2;1;30370;4	2;1;30687;40				
33478	1	N©ng cÊp Tèng_Háa Phông T­íng Qu©n LÖnh Bµi	ËÎ»ğ·ï½«¾üÁîÅÆ+1¸öÇàÁú»ê+2¸öÌìî¸Áî+4¸öÌìÃÅ½ğÁî+40¸öÌ«Ò»Áî		update_qinglong_equip	Cã x¸c suÊt thÊt b¹i, thÊt b¹i sÏ gi÷ nguyªn ®é c­êng hãa vµ hiÖu qu¶ §Şnh Hån	1					Khi n©ng cÊp cã x¸c suÊt thµnh c«ng	0;102;30266;1	2;1;31194;1	2;95;204;2	2;1;30370;4	2;1;30687;40				
33479	1	N©ng cÊp Tèng_Háa Phông T­íng Qu©n LÖnh Bµi	ËÎ»ğ·ï½«¾üÁîÅÆ+1¸öÇàÁú»ê+2¸öÌìî¸Áî+4¸öÌìÃÅ½ğÁî+40¸öÌ«Ò»Áî		update_qinglong_equip	Cã x¸c suÊt thÊt b¹i, thÊt b¹i sÏ gi÷ nguyªn ®é c­êng hãa vµ hiÖu qu¶ §Şnh Hån	1					Khi n©ng cÊp cã x¸c suÊt thµnh c«ng	0;102;30267;1	2;1;31194;1	2;95;204;2	2;1;30370;4	2;1;30687;40				
33480	1	N©ng cÊp Tèng_Háa Phông T­íng Qu©n LÖnh Bµi	ËÎ»ğ·ï½«¾üÁîÅÆ+1¸öÇàÁú»ê+2¸öÌìî¸Áî+4¸öÌìÃÅ½ğÁî+40¸öÌ«Ò»Áî		update_qinglong_equip	Cã x¸c suÊt thÊt b¹i, thÊt b¹i sÏ gi÷ nguyªn ®é c­êng hãa vµ hiÖu qu¶ §Şnh Hån	1					Khi n©ng cÊp cã x¸c suÊt thµnh c«ng	0;102;30268;1	2;1;31194;1	2;95;204;2	2;1;30370;4	2;1;30687;40				
33481	1	N©ng cÊp Tèng_Háa Phông T­íng Qu©n LÖnh Bµi	ËÎ»ğ·ï½«¾üÁîÅÆ+1¸öÇàÁú»ê+2¸öÌìî¸Áî+4¸öÌìÃÅ½ğÁî+40¸öÌ«Ò»Áî		update_qinglong_equip	Cã x¸c suÊt thÊt b¹i, thÊt b¹i sÏ gi÷ nguyªn ®é c­êng hãa vµ hiÖu qu¶ §Şnh Hån	1					Khi n©ng cÊp cã x¸c suÊt thµnh c«ng	0;102;30269;1	2;1;31194;1	2;95;204;2	2;1;30370;4	2;1;30687;40				
33482	1	N©ng cÊp Tèng_Háa Phông T­íng Qu©n LÖnh Bµi	ËÎ»ğ·ï½«¾üÁîÅÆ+1¸öÇàÁú»ê+2¸öÌìî¸Áî+4¸öÌìÃÅ½ğÁî+40¸öÌ«Ò»Áî		update_qinglong_equip	Cã x¸c suÊt thÊt b¹i, thÊt b¹i sÏ gi÷ nguyªn ®é c­êng hãa vµ hiÖu qu¶ §Şnh Hån	1					Khi n©ng cÊp cã x¸c suÊt thµnh c«ng	0;102;30270;1	2;1;31194;1	2;95;204;2	2;1;30370;4	2;1;30687;40				
33483	1	N©ng cÊp Tèng_Háa Phông T­íng Qu©n LÖnh Bµi	ËÎ»ğ·ï½«¾üÁîÅÆ+1¸öÇàÁú»ê+2¸öÌìî¸Áî+4¸öÌìÃÅ½ğÁî+40¸öÌ«Ò»Áî		update_qinglong_equip	Cã x¸c suÊt thÊt b¹i, thÊt b¹i sÏ gi÷ nguyªn ®é c­êng hãa vµ hiÖu qu¶ §Şnh Hån	1					Khi n©ng cÊp cã x¸c suÊt thµnh c«ng	0;102;30271;1	2;1;31194;1	2;95;204;2	2;1;30370;4	2;1;30687;40				
33484	1	N©ng cÊp Tèng_Háa Phông T­íng Qu©n LÖnh Bµi	ËÎ»ğ·ï½«¾üÁîÅÆ+1¸öÇàÁú»ê+2¸öÌìî¸Áî+4¸öÌìÃÅ½ğÁî+40¸öÌ«Ò»Áî		update_qinglong_equip	Cã x¸c suÊt thÊt b¹i, thÊt b¹i sÏ gi÷ nguyªn ®é c­êng hãa vµ hiÖu qu¶ §Şnh Hån	1					Khi n©ng cÊp cã x¸c suÊt thµnh c«ng	0;102;30272;1	2;1;31194;1	2;95;204;2	2;1;30370;4	2;1;30687;40				
33485	1	N©ng cÊp Tèng_Háa Phông T­íng Qu©n LÖnh Bµi	ËÎ»ğ·ï½«¾üÁîÅÆ+1¸öÇàÁú»ê+2¸öÌìî¸Áî+4¸öÌìÃÅ½ğÁî+40¸öÌ«Ò»Áî		update_qinglong_equip	Cã x¸c suÊt thÊt b¹i, thÊt b¹i sÏ gi÷ nguyªn ®é c­êng hãa vµ hiÖu qu¶ §Şnh Hån	1					Khi n©ng cÊp cã x¸c suÊt thµnh c«ng	0;102;30273;1	2;1;31194;1	2;95;204;2	2;1;30370;4	2;1;30687;40				
33486	1	N©ng cÊp Tèng_Háa Phông T­íng Qu©n LÖnh Bµi	ËÎ»ğ·ï½«¾üÁîÅÆ+1¸öÇàÁú»ê+2¸öÌìî¸Áî+4¸öÌìÃÅ½ğÁî+40¸öÌ«Ò»Áî		update_qinglong_equip	Cã x¸c suÊt thÊt b¹i, thÊt b¹i sÏ gi÷ nguyªn ®é c­êng hãa vµ hiÖu qu¶ §Şnh Hån	1					Khi n©ng cÊp cã x¸c suÊt thµnh c«ng	0;102;30274;1	2;1;31194;1	2;95;204;2	2;1;30370;4	2;1;30687;40				
33487	1	N©ng cÊp Tèng_Háa Phông T­íng Qu©n LÖnh Bµi	ËÎ»ğ·ï½«¾üÁîÅÆ+1¸öÇàÁú»ê+2¸öÌìî¸Áî+4¸öÌìÃÅ½ğÁî+40¸öÌ«Ò»Áî		update_qinglong_equip	Cã x¸c suÊt thÊt b¹i, thÊt b¹i sÏ gi÷ nguyªn ®é c­êng hãa vµ hiÖu qu¶ §Şnh Hån	1					Khi n©ng cÊp cã x¸c suÊt thµnh c«ng	0;102;30275;1	2;1;31194;1	2;95;204;2	2;1;30370;4	2;1;30687;40				
33488	1	N©ng cÊp Tèng_Háa Phông T­íng Qu©n LÖnh Bµi	ËÎ»ğ·ï½«¾üÁîÅÆ+1¸öÇàÁú»ê+2¸öÌìî¸Áî+4¸öÌìÃÅ½ğÁî+40¸öÌ«Ò»Áî		update_qinglong_equip	Cã x¸c suÊt thÊt b¹i, thÊt b¹i sÏ gi÷ nguyªn ®é c­êng hãa vµ hiÖu qu¶ §Şnh Hån	1					Khi n©ng cÊp cã x¸c suÊt thµnh c«ng	0;102;30276;1	2;1;31194;1	2;95;204;2	2;1;30370;4	2;1;30687;40				
33489	1	N©ng cÊp Tèng_Háa Phông T­íng Qu©n LÖnh Bµi	ËÎ»ğ·ï½«¾üÁîÅÆ+1¸öÇàÁú»ê+2¸öÌìî¸Áî+4¸öÌìÃÅ½ğÁî+40¸öÌ«Ò»Áî		update_qinglong_equip	Cã x¸c suÊt thÊt b¹i, thÊt b¹i sÏ gi÷ nguyªn ®é c­êng hãa vµ hiÖu qu¶ §Şnh Hån	1					Khi n©ng cÊp cã x¸c suÊt thµnh c«ng	0;102;30277;1	2;1;31194;1	2;95;204;2	2;1;30370;4	2;1;30687;40				
33490	1	N©ng cÊp Tèng_Háa Phông T­íng Qu©n LÖnh Bµi	ËÎ»ğ·ï½«¾üÁîÅÆ+1¸öÇàÁú»ê+2¸öÌìî¸Áî+4¸öÌìÃÅ½ğÁî+40¸öÌ«Ò»Áî		update_qinglong_equip	Cã x¸c suÊt thÊt b¹i, thÊt b¹i sÏ gi÷ nguyªn ®é c­êng hãa vµ hiÖu qu¶ §Şnh Hån	1					Khi n©ng cÊp cã x¸c suÊt thµnh c«ng	0;102;30278;1	2;1;31194;1	2;95;204;2	2;1;30370;4	2;1;30687;40				
33491	1	N©ng cÊp Tèng_Háa Phông T­íng Qu©n LÖnh Bµi	ËÎ»ğ·ï½«¾üÁîÅÆ+1¸öÇàÁú»ê+2¸öÌìî¸Áî+4¸öÌìÃÅ½ğÁî+40¸öÌ«Ò»Áî		update_qinglong_equip	Cã x¸c suÊt thÊt b¹i, thÊt b¹i sÏ gi÷ nguyªn ®é c­êng hãa vµ hiÖu qu¶ §Şnh Hån	1					Khi n©ng cÊp cã x¸c suÊt thµnh c«ng	0;102;30279;1	2;1;31194;1	2;95;204;2	2;1;30370;4	2;1;30687;40				
33492	1	N©ng cÊp Tèng_Háa Phông T­íng Qu©n LÖnh Bµi	ËÎ»ğ·ï½«¾üÁîÅÆ+1¸öÇàÁú»ê+2¸öÌìî¸Áî+4¸öÌìÃÅ½ğÁî+40¸öÌ«Ò»Áî		update_qinglong_equip	Cã x¸c suÊt thÊt b¹i, thÊt b¹i sÏ gi÷ nguyªn ®é c­êng hãa vµ hiÖu qu¶ §Şnh Hån	1					Khi n©ng cÊp cã x¸c suÊt thµnh c«ng	0;102;30280;1	2;1;31194;1	2;95;204;2	2;1;30370;4	2;1;30687;40				
33493	1	N©ng cÊp Tèng_Háa Phông T­íng Qu©n LÖnh Bµi	ËÎ»ğ·ï½«¾üÁîÅÆ+1¸öÇàÁú»ê+2¸öÌìî¸Áî+4¸öÌìÃÅ½ğÁî+40¸öÌ«Ò»Áî		update_qinglong_equip	Cã x¸c suÊt thÊt b¹i, thÊt b¹i sÏ gi÷ nguyªn ®é c­êng hãa vµ hiÖu qu¶ §Şnh Hån	1					Khi n©ng cÊp cã x¸c suÊt thµnh c«ng	0;102;30281;1	2;1;31194;1	2;95;204;2	2;1;30370;4	2;1;30687;40				
33494	1	N©ng cÊp Tèng_Háa Phông T­íng Qu©n LÖnh Bµi	ËÎ»ğ·ï½«¾üÁîÅÆ+1¸öÇàÁú»ê+2¸öÌìî¸Áî+4¸öÌìÃÅ½ğÁî+40¸öÌ«Ò»Áî		update_qinglong_equip	Cã x¸c suÊt thÊt b¹i, thÊt b¹i sÏ gi÷ nguyªn ®é c­êng hãa vµ hiÖu qu¶ §Şnh Hån	1					Khi n©ng cÊp cã x¸c suÊt thµnh c«ng	0;102;30282;1	2;1;31194;1	2;95;204;2	2;1;30370;4	2;1;30687;40				
33495	1	N©ng cÊp Tèng_Háa Phông T­íng Qu©n LÖnh Bµi	ËÎ»ğ·ï½«¾üÁîÅÆ+1¸öÇàÁú»ê+2¸öÌìî¸Áî+4¸öÌìÃÅ½ğÁî+40¸öÌ«Ò»Áî		update_qinglong_equip	Cã x¸c suÊt thÊt b¹i, thÊt b¹i sÏ gi÷ nguyªn ®é c­êng hãa vµ hiÖu qu¶ §Şnh Hån	1					Khi n©ng cÊp cã x¸c suÊt thµnh c«ng	0;102;30283;1	2;1;31194;1	2;95;204;2	2;1;30370;4	2;1;30687;40				
33496	1	N©ng cÊp Tèng_Háa Phông T­íng Qu©n LÖnh Bµi	ËÎ»ğ·ï½«¾üÁîÅÆ+1¸öÇàÁú»ê+2¸öÌìî¸Áî+4¸öÌìÃÅ½ğÁî+40¸öÌ«Ò»Áî		update_qinglong_equip	Cã x¸c suÊt thÊt b¹i, thÊt b¹i sÏ gi÷ nguyªn ®é c­êng hãa vµ hiÖu qu¶ §Şnh Hån	1					Khi n©ng cÊp cã x¸c suÊt thµnh c«ng	0;102;30284;1	2;1;31194;1	2;95;204;2	2;1;30370;4	2;1;30687;40				
33497	1	N©ng cÊp Tèng_Háa Phông T­íng Qu©n LÖnh Bµi	ËÎ»ğ·ï½«¾üÁîÅÆ+1¸öÇàÁú»ê+2¸öÌìî¸Áî+4¸öÌìÃÅ½ğÁî+40¸öÌ«Ò»Áî		update_qinglong_equip	Cã x¸c suÊt thÊt b¹i, thÊt b¹i sÏ gi÷ nguyªn ®é c­êng hãa vµ hiÖu qu¶ §Şnh Hån	1					Khi n©ng cÊp cã x¸c suÊt thµnh c«ng	0;102;30285;1	2;1;31194;1	2;95;204;2	2;1;30370;4	2;1;30687;40				
33498	1	N©ng cÊp Tèng_Háa Phông T­íng Qu©n LÖnh Bµi	ËÎ»ğ·ï½«¾üÁîÅÆ+1¸öÇàÁú»ê+2¸öÌìî¸Áî+4¸öÌìÃÅ½ğÁî+40¸öÌ«Ò»Áî		update_qinglong_equip	Cã x¸c suÊt thÊt b¹i, thÊt b¹i sÏ gi÷ nguyªn ®é c­êng hãa vµ hiÖu qu¶ §Şnh Hån	1					Khi n©ng cÊp cã x¸c suÊt thµnh c«ng	0;102;30286;1	2;1;31194;1	2;95;204;2	2;1;30370;4	2;1;30687;40				
33499	1	N©ng cÊp Tèng_Háa Phông T­íng Qu©n LÖnh Bµi	ËÎ»ğ·ï½«¾üÁîÅÆ+1¸öÇàÁú»ê+2¸öÌìî¸Áî+4¸öÌìÃÅ½ğÁî+40¸öÌ«Ò»Áî		update_qinglong_equip	Cã x¸c suÊt thÊt b¹i, thÊt b¹i sÏ gi÷ nguyªn ®é c­êng hãa vµ hiÖu qu¶ §Şnh Hån	1					Khi n©ng cÊp cã x¸c suÊt thµnh c«ng	0;102;30287;1	2;1;31194;1	2;95;204;2	2;1;30370;4	2;1;30687;40				
33500	1	N©ng cÊp Tèng_Háa Phông T­íng Qu©n LÖnh Bµi	ËÎ»ğ·ï½«¾üÁîÅÆ+1¸öÇàÁú»ê+2¸öÌìî¸Áî+4¸öÌìÃÅ½ğÁî+40¸öÌ«Ò»Áî		update_qinglong_equip	Cã x¸c suÊt thÊt b¹i, thÊt b¹i sÏ gi÷ nguyªn ®é c­êng hãa vµ hiÖu qu¶ §Şnh Hån	1					Khi n©ng cÊp cã x¸c suÊt thµnh c«ng	0;102;30288;1	2;1;31194;1	2;95;204;2	2;1;30370;4	2;1;30687;40				
33501	1	N©ng cÊp Tèng_Háa Phông T­íng Qu©n LÖnh Bµi	ËÎ»ğ·ï½«¾üÁîÅÆ+1¸öÇàÁú»ê+2¸öÌìî¸Áî+4¸öÌìÃÅ½ğÁî+40¸öÌ«Ò»Áî		update_qinglong_equip	Cã x¸c suÊt thÊt b¹i, thÊt b¹i sÏ gi÷ nguyªn ®é c­êng hãa vµ hiÖu qu¶ §Şnh Hån	1					Khi n©ng cÊp cã x¸c suÊt thµnh c«ng	0;102;30289;1	2;1;31194;1	2;95;204;2	2;1;30370;4	2;1;30687;40				
33502	1	N©ng cÊp Tèng_Háa Phông T­íng Qu©n LÖnh Bµi	ËÎ»ğ·ï½«¾üÁîÅÆ+1¸öÇàÁú»ê+2¸öÌìî¸Áî+4¸öÌìÃÅ½ğÁî+40¸öÌ«Ò»Áî		update_qinglong_equip	Cã x¸c suÊt thÊt b¹i, thÊt b¹i sÏ gi÷ nguyªn ®é c­êng hãa vµ hiÖu qu¶ §Şnh Hån	1					Khi n©ng cÊp cã x¸c suÊt thµnh c«ng	0;102;30290;1	2;1;31194;1	2;95;204;2	2;1;30370;4	2;1;30687;40				
33503	1	N©ng cÊp Tèng_Háa Phông T­íng Qu©n LÖnh Bµi	ËÎ»ğ·ï½«¾üÁîÅÆ+1¸öÇàÁú»ê+2¸öÌìî¸Áî+4¸öÌìÃÅ½ğÁî+40¸öÌ«Ò»Áî		update_qinglong_equip	Cã x¸c suÊt thÊt b¹i, thÊt b¹i sÏ gi÷ nguyªn ®é c­êng hãa vµ hiÖu qu¶ §Şnh Hån	1					Khi n©ng cÊp cã x¸c suÊt thµnh c«ng	0;102;30291;1	2;1;31194;1	2;95;204;2	2;1;30370;4	2;1;30687;40				
33504	1	N©ng cÊp Tèng_Háa Phông T­íng Qu©n LÖnh Kú	ËÎ»ğ·ï½«¾üÁîÆì+1¸öÇàÁú»ê+2¸öÌìî¸Áî+4¸öÌìÃÅ½ğÁî+40¸öÌ«Ò»Áî		update_qinglong_equip	Cã x¸c suÊt thÊt b¹i, thÊt b¹i sÏ gi÷ nguyªn ®é c­êng hãa vµ hiÖu qu¶ §Şnh Hån	1					Khi n©ng cÊp cã x¸c suÊt thµnh c«ng	0;102;30292;1	2;1;31194;1	2;95;204;2	2;1;30370;4	2;1;30687;40				
33505	1	N©ng cÊp Tèng_Háa Phông T­íng Qu©n LÖnh Kú	ËÎ»ğ·ï½«¾üÁîÆì+1¸öÇàÁú»ê+2¸öÌìî¸Áî+4¸öÌìÃÅ½ğÁî+40¸öÌ«Ò»Áî		update_qinglong_equip	Cã x¸c suÊt thÊt b¹i, thÊt b¹i sÏ gi÷ nguyªn ®é c­êng hãa vµ hiÖu qu¶ §Şnh Hån	1					Khi n©ng cÊp cã x¸c suÊt thµnh c«ng	0;102;30293;1	2;1;31194;1	2;95;204;2	2;1;30370;4	2;1;30687;40				
33506	1	N©ng cÊp Tèng_Háa Phông T­íng Qu©n LÖnh Kú	ËÎ»ğ·ï½«¾üÁîÆì+1¸öÇàÁú»ê+2¸öÌìî¸Áî+4¸öÌìÃÅ½ğÁî+40¸öÌ«Ò»Áî		update_qinglong_equip	Cã x¸c suÊt thÊt b¹i, thÊt b¹i sÏ gi÷ nguyªn ®é c­êng hãa vµ hiÖu qu¶ §Şnh Hån	1					Khi n©ng cÊp cã x¸c suÊt thµnh c«ng	0;102;30294;1	2;1;31194;1	2;95;204;2	2;1;30370;4	2;1;30687;40				
33507	1	N©ng cÊp Tèng_Háa Phông T­íng Qu©n LÖnh Kú	ËÎ»ğ·ï½«¾üÁîÆì+1¸öÇàÁú»ê+2¸öÌìî¸Áî+4¸öÌìÃÅ½ğÁî+40¸öÌ«Ò»Áî		update_qinglong_equip	Cã x¸c suÊt thÊt b¹i, thÊt b¹i sÏ gi÷ nguyªn ®é c­êng hãa vµ hiÖu qu¶ §Şnh Hån	1					Khi n©ng cÊp cã x¸c suÊt thµnh c«ng	0;102;30295;1	2;1;31194;1	2;95;204;2	2;1;30370;4	2;1;30687;40				
33508	1	N©ng cÊp Tèng_Háa Phông T­íng Qu©n LÖnh Kú	ËÎ»ğ·ï½«¾üÁîÆì+1¸öÇàÁú»ê+2¸öÌìî¸Áî+4¸öÌìÃÅ½ğÁî+40¸öÌ«Ò»Áî		update_qinglong_equip	Cã x¸c suÊt thÊt b¹i, thÊt b¹i sÏ gi÷ nguyªn ®é c­êng hãa vµ hiÖu qu¶ §Şnh Hån	1					Khi n©ng cÊp cã x¸c suÊt thµnh c«ng	0;102;30296;1	2;1;31194;1	2;95;204;2	2;1;30370;4	2;1;30687;40				
33509	1	N©ng cÊp Tèng_Háa Phông T­íng Qu©n LÖnh Kú	ËÎ»ğ·ï½«¾üÁîÆì+1¸öÇàÁú»ê+2¸öÌìî¸Áî+4¸öÌìÃÅ½ğÁî+40¸öÌ«Ò»Áî		update_qinglong_equip	Cã x¸c suÊt thÊt b¹i, thÊt b¹i sÏ gi÷ nguyªn ®é c­êng hãa vµ hiÖu qu¶ §Şnh Hån	1					Khi n©ng cÊp cã x¸c suÊt thµnh c«ng	0;102;30297;1	2;1;31194;1	2;95;204;2	2;1;30370;4	2;1;30687;40				
33510	1	N©ng cÊp Tèng_Háa Phông T­íng Qu©n LÖnh Kú	ËÎ»ğ·ï½«¾üÁîÆì+1¸öÇàÁú»ê+2¸öÌìî¸Áî+4¸öÌìÃÅ½ğÁî+40¸öÌ«Ò»Áî		update_qinglong_equip	Cã x¸c suÊt thÊt b¹i, thÊt b¹i sÏ gi÷ nguyªn ®é c­êng hãa vµ hiÖu qu¶ §Şnh Hån	1					Khi n©ng cÊp cã x¸c suÊt thµnh c«ng	0;102;30298;1	2;1;31194;1	2;95;204;2	2;1;30370;4	2;1;30687;40				
33511	1	N©ng cÊp Tèng_Háa Phông T­íng Qu©n LÖnh Kú	ËÎ»ğ·ï½«¾üÁîÆì+1¸öÇàÁú»ê+2¸öÌìî¸Áî+4¸öÌìÃÅ½ğÁî+40¸öÌ«Ò»Áî		update_qinglong_equip	Cã x¸c suÊt thÊt b¹i, thÊt b¹i sÏ gi÷ nguyªn ®é c­êng hãa vµ hiÖu qu¶ §Şnh Hån	1					Khi n©ng cÊp cã x¸c suÊt thµnh c«ng	0;102;30299;1	2;1;31194;1	2;95;204;2	2;1;30370;4	2;1;30687;40				
33512	1	N©ng cÊp Tèng_Háa Phông T­íng Qu©n LÖnh Kú	ËÎ»ğ·ï½«¾üÁîÆì+1¸öÇàÁú»ê+2¸öÌìî¸Áî+4¸öÌìÃÅ½ğÁî+40¸öÌ«Ò»Áî		update_qinglong_equip	Cã x¸c suÊt thÊt b¹i, thÊt b¹i sÏ gi÷ nguyªn ®é c­êng hãa vµ hiÖu qu¶ §Şnh Hån	1					Khi n©ng cÊp cã x¸c suÊt thµnh c«ng	0;102;30300;1	2;1;31194;1	2;95;204;2	2;1;30370;4	2;1;30687;40				
33513	1	N©ng cÊp Tèng_Háa Phông T­íng Qu©n LÖnh Kú	ËÎ»ğ·ï½«¾üÁîÆì+1¸öÇàÁú»ê+2¸öÌìî¸Áî+4¸öÌìÃÅ½ğÁî+40¸öÌ«Ò»Áî		update_qinglong_equip	Cã x¸c suÊt thÊt b¹i, thÊt b¹i sÏ gi÷ nguyªn ®é c­êng hãa vµ hiÖu qu¶ §Şnh Hån	1					Khi n©ng cÊp cã x¸c suÊt thµnh c«ng	0;102;30301;1	2;1;31194;1	2;95;204;2	2;1;30370;4	2;1;30687;40				
33514	1	N©ng cÊp Tèng_Háa Phông T­íng Qu©n LÖnh Kú	ËÎ»ğ·ï½«¾üÁîÆì+1¸öÇàÁú»ê+2¸öÌìî¸Áî+4¸öÌìÃÅ½ğÁî+40¸öÌ«Ò»Áî		update_qinglong_equip	Cã x¸c suÊt thÊt b¹i, thÊt b¹i sÏ gi÷ nguyªn ®é c­êng hãa vµ hiÖu qu¶ §Şnh Hån	1					Khi n©ng cÊp cã x¸c suÊt thµnh c«ng	0;102;30302;1	2;1;31194;1	2;95;204;2	2;1;30370;4	2;1;30687;40				
33515	1	N©ng cÊp Tèng_Háa Phông T­íng Qu©n LÖnh Kú	ËÎ»ğ·ï½«¾üÁîÆì+1¸öÇàÁú»ê+2¸öÌìî¸Áî+4¸öÌìÃÅ½ğÁî+40¸öÌ«Ò»Áî		update_qinglong_equip	Cã x¸c suÊt thÊt b¹i, thÊt b¹i sÏ gi÷ nguyªn ®é c­êng hãa vµ hiÖu qu¶ §Şnh Hån	1					Khi n©ng cÊp cã x¸c suÊt thµnh c«ng	0;102;30303;1	2;1;31194;1	2;95;204;2	2;1;30370;4	2;1;30687;40				
33516	1	N©ng cÊp Tèng_Háa Phông T­íng Qu©n LÖnh Kú	ËÎ»ğ·ï½«¾üÁîÆì+1¸öÇàÁú»ê+2¸öÌìî¸Áî+4¸öÌìÃÅ½ğÁî+40¸öÌ«Ò»Áî		update_qinglong_equip	Cã x¸c suÊt thÊt b¹i, thÊt b¹i sÏ gi÷ nguyªn ®é c­êng hãa vµ hiÖu qu¶ §Şnh Hån	1					Khi n©ng cÊp cã x¸c suÊt thµnh c«ng	0;102;30304;1	2;1;31194;1	2;95;204;2	2;1;30370;4	2;1;30687;40				
33517	1	N©ng cÊp Tèng_Háa Phông T­íng Qu©n LÖnh Kú	ËÎ»ğ·ï½«¾üÁîÆì+1¸öÇàÁú»ê+2¸öÌìî¸Áî+4¸öÌìÃÅ½ğÁî+40¸öÌ«Ò»Áî		update_qinglong_equip	Cã x¸c suÊt thÊt b¹i, thÊt b¹i sÏ gi÷ nguyªn ®é c­êng hãa vµ hiÖu qu¶ §Şnh Hån	1					Khi n©ng cÊp cã x¸c suÊt thµnh c«ng	0;102;30305;1	2;1;31194;1	2;95;204;2	2;1;30370;4	2;1;30687;40				
33518	1	N©ng cÊp Tèng_Háa Phông T­íng Qu©n LÖnh Kú	ËÎ»ğ·ï½«¾üÁîÆì+1¸öÇàÁú»ê+2¸öÌìî¸Áî+4¸öÌìÃÅ½ğÁî+40¸öÌ«Ò»Áî		update_qinglong_equip	Cã x¸c suÊt thÊt b¹i, thÊt b¹i sÏ gi÷ nguyªn ®é c­êng hãa vµ hiÖu qu¶ §Şnh Hån	1					Khi n©ng cÊp cã x¸c suÊt thµnh c«ng	0;102;30306;1	2;1;31194;1	2;95;204;2	2;1;30370;4	2;1;30687;40				
33519	1	N©ng cÊp Tèng_Háa Phông T­íng Qu©n LÖnh Kú	ËÎ»ğ·ï½«¾üÁîÆì+1¸öÇàÁú»ê+2¸öÌìî¸Áî+4¸öÌìÃÅ½ğÁî+40¸öÌ«Ò»Áî		update_qinglong_equip	Cã x¸c suÊt thÊt b¹i, thÊt b¹i sÏ gi÷ nguyªn ®é c­êng hãa vµ hiÖu qu¶ §Şnh Hån	1					Khi n©ng cÊp cã x¸c suÊt thµnh c«ng	0;102;30307;1	2;1;31194;1	2;95;204;2	2;1;30370;4	2;1;30687;40				
33520	1	N©ng cÊp Tèng_Háa Phông T­íng Qu©n LÖnh Kú	ËÎ»ğ·ï½«¾üÁîÆì+1¸öÇàÁú»ê+2¸öÌìî¸Áî+4¸öÌìÃÅ½ğÁî+40¸öÌ«Ò»Áî		update_qinglong_equip	Cã x¸c suÊt thÊt b¹i, thÊt b¹i sÏ gi÷ nguyªn ®é c­êng hãa vµ hiÖu qu¶ §Şnh Hån	1					Khi n©ng cÊp cã x¸c suÊt thµnh c«ng	0;102;30308;1	2;1;31194;1	2;95;204;2	2;1;30370;4	2;1;30687;40				
33521	1	N©ng cÊp Tèng_Háa Phông T­íng Qu©n LÖnh Kú	ËÎ»ğ·ï½«¾üÁîÆì+1¸öÇàÁú»ê+2¸öÌìî¸Áî+4¸öÌìÃÅ½ğÁî+40¸öÌ«Ò»Áî		update_qinglong_equip	Cã x¸c suÊt thÊt b¹i, thÊt b¹i sÏ gi÷ nguyªn ®é c­êng hãa vµ hiÖu qu¶ §Şnh Hån	1					Khi n©ng cÊp cã x¸c suÊt thµnh c«ng	0;102;30309;1	2;1;31194;1	2;95;204;2	2;1;30370;4	2;1;30687;40				
33522	1	N©ng cÊp Tèng_Háa Phông T­íng Qu©n LÖnh Kú	ËÎ»ğ·ï½«¾üÁîÆì+1¸öÇàÁú»ê+2¸öÌìî¸Áî+4¸öÌìÃÅ½ğÁî+40¸öÌ«Ò»Áî		update_qinglong_equip	Cã x¸c suÊt thÊt b¹i, thÊt b¹i sÏ gi÷ nguyªn ®é c­êng hãa vµ hiÖu qu¶ §Şnh Hån	1					Khi n©ng cÊp cã x¸c suÊt thµnh c«ng	0;102;30310;1	2;1;31194;1	2;95;204;2	2;1;30370;4	2;1;30687;40				
