line_id	group_id	desc_cn	condition_ids	item_group_id	type	type_val	min_val	max_val	stat_type	desc_vn
449	20449	°ËØÔÎäÆ÷_ÁéÆø81-100_Ê¹ÓÃÖÐ	40087&40092	10199	ITEM_BASE	1005	1	2000000000	SUM	
450	20450	°ËØÔÎäÆ÷_ÁéÆø101-110_Ê¹ÓÃÖÐ	40087&40093	10199	ITEM_BASE	1005	1	2000000000	SUM	
451	20451	°ËØÔÎäÆ÷_ÁéÆø111-118_Ê¹ÓÃÖÐ	40087&40094	10199	ITEM_BASE	1005	1	2000000000	SUM	
452	20452	°ËØÔÎäÆ÷_ÁéÆø119-120_Ê¹ÓÃÖÐ	40087&40095	10199	ITEM_BASE	1005	1	2000000000	SUM	
453	20453	°ËØÔÍ·_ÁéÆø1-80_Ê¹ÓÃÖÐ	40087&40091	10200	ITEM_BASE	1005	1	2000000000	SUM	
454	20454	°ËØÔÍ·_ÁéÆø81-100_Ê¹ÓÃÖÐ	40087&40092	10200	ITEM_BASE	1005	1	2000000000	SUM	
455	20455	°ËØÔÍ·_ÁéÆø101-110_Ê¹ÓÃÖÐ	40087&40093	10200	ITEM_BASE	1005	1	2000000000	SUM	
456	20456	°ËØÔÍ·_ÁéÆø111-118_Ê¹ÓÃÖÐ	40087&40094	10200	ITEM_BASE	1005	1	2000000000	SUM	
457	20457	°ËØÔÍ·_ÁéÆø119-120_Ê¹ÓÃÖÐ	40087&40095	10200	ITEM_BASE	1005	1	2000000000	SUM	
458	20458	°ËØÔÒÂ_ÁéÆø1-80_Ê¹ÓÃÖÐ	40087&40091	10201	ITEM_BASE	1005	1	2000000000	SUM	
459	20459	°ËØÔÒÂ_ÁéÆø81-100_Ê¹ÓÃÖÐ	40087&40092	10201	ITEM_BASE	1005	1	2000000000	SUM	
460	20460	°ËØÔÒÂ_ÁéÆø101-110_Ê¹ÓÃÖÐ	40087&40093	10201	ITEM_BASE	1005	1	2000000000	SUM	
461	20461	°ËØÔÒÂ_ÁéÆø111-118_Ê¹ÓÃÖÐ	40087&40094	10201	ITEM_BASE	1005	1	2000000000	SUM	
462	20462	°ËØÔÒÂ_ÁéÆø119-120_Ê¹ÓÃÖÐ	40087&40095	10201	ITEM_BASE	1005	1	2000000000	SUM	
463	20463	°ËØÔ¿ã_ÁéÆø1-80_Ê¹ÓÃÖÐ	40087&40091	10202	ITEM_BASE	1005	1	2000000000	SUM	
464	20464	°ËØÔ¿ã_ÁéÆø81-100_Ê¹ÓÃÖÐ	40087&40092	10202	ITEM_BASE	1005	1	2000000000	SUM	
465	20465	°ËØÔ¿ã_ÁéÆø101-110_Ê¹ÓÃÖÐ	40087&40093	10202	ITEM_BASE	1005	1	2000000000	SUM	
466	20466	°ËØÔ¿ã_ÁéÆø111-118_Ê¹ÓÃÖÐ	40087&40094	10202	ITEM_BASE	1005	1	2000000000	SUM	
467	20467	°ËØÔ¿ã_ÁéÆø119-120_Ê¹ÓÃÖÐ	40087&40095	10202	ITEM_BASE	1005	1	2000000000	SUM	
468	20468	¿ª·âµÄ7¼¶ÎäÆ÷£¨ÁéÆø0£©_Ê¹ÓÃÖÐ	40087	10203	ITEM_BASE	1005	1	2000000000	SUM	
469	20622	1¼¶Ï´ÐÄÊ¯		10205	ITEM_BASE	1005	1	2000000000	SUM	
470	20623	2¼¶Ï´ÐÄÊ¯		10206	ITEM_BASE	1005	1	2000000000	SUM	
471	20624	3¼¶Ï´ÐÄÊ¯		10207	ITEM_BASE	1005	1	2000000000	SUM	
472	20625	4¼¶Ï´ÐÄÊ¯		10208	ITEM_BASE	1005	1	2000000000	SUM	
473	20626	5¼¶Ï´ÐÄÊ¯		10209	ITEM_BASE	1005	1	2000000000	SUM	
474	20627	6¼¶Ï´ÐÄÊ¯		10210	ITEM_BASE	1005	1	2000000000	SUM	
475	20628	1¼¶Á¶Â¯Ìú		10211	ITEM_BASE	1005	1	2000000000	SUM	
476	20629	2¼¶Á¶Â¯Ìú		10212	ITEM_BASE	1005	1	2000000000	SUM	
477	20630	3¼¶Á¶Â¯Ìú		10213	ITEM_BASE	1005	1	2000000000	SUM	
478	20631	4¼¶Á¶Â¯Ìú		10214	ITEM_BASE	1005	1	2000000000	SUM	
479	20632	5¼¶Á¶Â¯Ìú		10215	ITEM_BASE	1005	1	2000000000	SUM	
480	20633	6¼¶Á¶Â¯Ìú		10216	ITEM_BASE	1005	1	2000000000	SUM	
481	20634	1¼¶Ìú¾§		10217	ITEM_BASE	1005	1	2000000000	SUM	
482	20635	2¼¶Ìú¾§		10218	ITEM_BASE	1005	1	2000000000	SUM	
483	20636	3¼¶Ìú¾§		10219	ITEM_BASE	1005	1	2000000000	SUM	
484	20637	Ï´ÐÄÊ¯¿ó		10220	ITEM_BASE	1005	1	2000000000	SUM	
485	20638	Á¶Â¯Ìú¿ó		10221	ITEM_BASE	1005	1	2000000000	SUM	
486	20639	ÃØÒø×ê		10222	ITEM_BASE	1005	1	2000000000	SUM	
487	20640	ÃØÒø´¸		10223	ITEM_BASE	1005	1	2000000000	SUM	
488	20641	¾ª·çÃØ¼®		10224	ITEM_BASE	1005	1	2000000000	SUM	
489	20642	¾ª·çÐÄ·¨		10225	ITEM_BASE	1005	1	2000000000	SUM	
490	20643	·çÀ×Öé		10226	ITEM_BASE	1005	1	2000000000	SUM	
491	20644	¾ÅÌì·çÀ×¾÷		10227	ITEM_BASE	1005	1	2000000000	SUM	
492	20645	¾ÅÌì·çÀ×Õæ¾í		10228	ITEM_BASE	1005	1	2000000000	SUM	
493	20646	×íÃÎÃØ¼®		10229	ITEM_BASE	1005	1	2000000000	SUM	
494	20647	×íÃÎÐÄ·¨		10230	ITEM_BASE	1005	1	2000000000	SUM	
495	20648	·ïÃùÆ×		10231	ITEM_BASE	1005	1	2000000000	SUM	
496	20649	ºì³¾×íÃÎÆ×		10232	ITEM_BASE	1005	1	2000000000	SUM	
497	20650	ºì³¾×íÃÎÕæ¾í		10233	ITEM_BASE	1005	1	2000000000	SUM	
498	20651	·±»¨ÃØ¼®		10234	ITEM_BASE	1005	1	2000000000	SUM	
499	20652	·±»¨ÐÄ·¨		10235	ITEM_BASE	1005	1	2000000000	SUM	
500	20653	»¨ÏÉÐÄ¾­		10236	ITEM_BASE	1005	1	2000000000	SUM	
501	20654	·ç»¨Ç§Ò¶Æ×		10237	ITEM_BASE	1005	1	2000000000	SUM	
502	20655	·ç»¨Ç§Ò¶Õæ¾í		10238	ITEM_BASE	1005	1	2000000000	SUM	
503	20656	»Æ½ð´óºì°üÊýÁ¿		10266	ITEM_BASE	1005	1	2000000000	SUM	
504	20657	°×½ðºì°üÊýÁ¿		10267	ITEM_BASE	1005	1	2000000000	SUM	
505	20658	ÓÂÊ¿Ñ«ÕÂNum		10293	ITEM_BASE	1005	1	2000000000	SUM	
506	20659	Ó¢ÐÛÑ«ÕÂNum		10294	ITEM_BASE	1005	1	2000000000	SUM	
507	20660	4¼¶Ìú¾§Num		10295	ITEM_BASE	1005	1	2000000000	SUM	
508	20661	±ù¾§Ê¯Num		10296	ITEM_BASE	1005	1	2000000000	SUM	
509	20662	Í­ÖÆ»ÕÕÂNum		10268	ITEM_BASE	1005	1	2000000000	SUM	
510	20663	ÌúÖÆ»ÕÕÂNum		10269	ITEM_BASE	1005	1	2000000000	SUM	
511	20664	ÓñÖÆ»ÕÕÂNum		10270	ITEM_BASE	1005	1	2000000000	SUM	
512	20665	ÎåÐÐ»ÕÕÂNum		10271	ITEM_BASE	1005	1	2000000000	SUM	
513	20666	´Ö²¼Ð¬Num		10272	ITEM_BASE	1005	1	2000000000	SUM	
514	20667	¾«ÖÂ²¼Ð¬Num		10273	ITEM_BASE	1005	1	2000000000	SUM	
515	20668	²¼ÖÆ¸ßÍ²Ñ¥Num		10274	ITEM_BASE	1005	1	2000000000	SUM	
516	20669	ÎåÐÐÕ½Ñ¥Num		10275	ITEM_BASE	1005	1	2000000000	SUM	
517	20670	Ôí²¼Åû·çNum		10276	ITEM_BASE	1005	1	2000000000	SUM	
518	20671	½õ¶ÐÅû·çNum		10277	ITEM_BASE	1005	1	2000000000	SUM	
519	20672	»ðÔÆÅû·çNum		10278	ITEM_BASE	1005	1	2000000000	SUM	
520	20673	ÎåÐÐ½ðÖÊÅû·çNum		10279	ITEM_BASE	1005	1	2000000000	SUM	
521	20674	Í­ÖÆ»ÕÕÂÊ¹ÓÃÖÐNum	40087	10268	ITEM_BASE	1005	1	2000000000	SUM	
522	20675	ÌúÖÆ»ÕÕÂÊ¹ÓÃÖÐNum	40087	10269	ITEM_BASE	1005	1	2000000000	SUM	
523	20676	ÓñÖÆ»ÕÕÂÊ¹ÓÃÖÐNum	40087	10270	ITEM_BASE	1005	1	2000000000	SUM	
524	20677	ÎåÐÐ»ÕÕÂÊ¹ÓÃÖÐNum	40087	10271	ITEM_BASE	1005	1	2000000000	SUM	
525	20678	´Ö²¼Ð¬Ê¹ÓÃÖÐNum	40087	10272	ITEM_BASE	1005	1	2000000000	SUM	
526	20679	¾«ÖÂ²¼Ð¬Ê¹ÓÃÖÐNum	40087	10273	ITEM_BASE	1005	1	2000000000	SUM	
527	20680	²¼ÖÆ¸ßÍ²Ñ¥Ê¹ÓÃÖÐNum	40087	10274	ITEM_BASE	1005	1	2000000000	SUM	
528	20681	ÎåÐÐÕ½Ñ¥Ê¹ÓÃÖÐNum	40087	10275	ITEM_BASE	1005	1	2000000000	SUM	
529	20682	Ôí²¼Åû·çÊ¹ÓÃÖÐNum	40087	10276	ITEM_BASE	1005	1	2000000000	SUM	
530	20683	½õ¶ÐÅû·çÊ¹ÓÃÖÐNum	40087	10277	ITEM_BASE	1005	1	2000000000	SUM	
531	20684	»ðÔÆÅû·çÊ¹ÓÃÖÐNum	40087	10278	ITEM_BASE	1005	1	2000000000	SUM	
532	20685	ÎåÐÐÅû·çÊ¹ÓÃÖÐNum	40087	10279	ITEM_BASE	1005	1	2000000000	SUM	
533	20686	Í­ÖÆ»ÕÕÂ Level8 Num	40133	10268	ITEM_BASE	1005	1	2000000000	SUM	
534	20687	ÌúÖÆ»ÕÕÂ Level9 Num	40134	10269	ITEM_BASE	1005	1	2000000000	SUM	
535	20688	ÓñÖÆ»ÕÕÂ Level10 Num	40135	10270	ITEM_BASE	1005	1	2000000000	SUM	
536	20689	ÎåÐÐ»ÕÕÂ Level10 Num	40135	10271	ITEM_BASE	1005	1	2000000000	SUM	
537	20690	´Ö²¼Ð¬ Level8 Num	40133	10272	ITEM_BASE	1005	1	2000000000	SUM	
538	20691	¾«ÖÂ²¼Ð¬ Level9 Num	40134	10273	ITEM_BASE	1005	1	2000000000	SUM	
539	20692	²¼ÖÆ¸ßÍ²Ñ¥ Level10 Num	40135	10274	ITEM_BASE	1005	1	2000000000	SUM	
540	20693	ÎåÐÐÕ½Ñ¥ Level10 Num	40135	10275	ITEM_BASE	1005	1	2000000000	SUM	
541	20694	Ôí²¼Åû·ç Level8 Num	40133	10276	ITEM_BASE	1005	1	2000000000	SUM	
542	20695	½õ¶ÐÅû·ç Level9 Num	40134	10277	ITEM_BASE	1005	1	2000000000	SUM	
543	20696	»ðÔÆÅû·ç Level10 Num	40135	10278	ITEM_BASE	1005	1	2000000000	SUM	
544	20697	ÎåÐÐ½ðÖÊÅû·ç Level10 Num	40135	10279	ITEM_BASE	1005	1	2000000000	SUM	
545	20698	½«¾ü»ÕÕÂ Num		10280	ITEM_BASE	1005	1	2000000000	SUM	
546	20699	½«¾üÐ¬ Num		10281	ITEM_BASE	1005	1	2000000000	SUM	
547	20700	½«¾üÅû·ç Num		10282	ITEM_BASE	1005	1	2000000000	SUM	
548	20701	½«¾ü»ÕÕÂÊ¹ÓÃÖÐNum	40087	10280	ITEM_BASE	1005	1	2000000000	SUM	
549	20702	½«¾üÐ¬Ê¹ÓÃÖÐNum	40087	10281	ITEM_BASE	1005	1	2000000000	SUM	
550	20703	½«¾üÅû·çÊ¹ÓÃÖÐNum	40087	10282	ITEM_BASE	1005	1	2000000000	SUM	
551	20704	½«¾ü»ÕÕÂ Level0 Num	40135	10280	ITEM_BASE	1005	1	2000000000	SUM	
552	20705	½«¾üÐ¬ Level0 Num	40135	10281	ITEM_BASE	1005	1	2000000000	SUM	
553	20706	½«¾üÅû·ç Level0 Num	40135	10282	ITEM_BASE	1005	1	2000000000	SUM	
554	20707	ÔªË§»ÕÕÂ Num		10283	ITEM_BASE	1005	1	2000000000	SUM	
555	20708	ÔªË§Ð¬ Num		10284	ITEM_BASE	1005	1	2000000000	SUM	
556	20709	ÔªË§Åû·ç Num		10285	ITEM_BASE	1005	1	2000000000	SUM	
557	20710	ÔªË§»ÕÕÂÊ¹ÓÃÖÐNum	40087	10283	ITEM_BASE	1005	1	2000000000	SUM	
558	20711	ÔªË§Ð¬Ê¹ÓÃÖÐNum	40087	10284	ITEM_BASE	1005	1	2000000000	SUM	
559	20712	ÔªË§Åû·çÊ¹ÓÃÖÐNum	40087	10285	ITEM_BASE	1005	1	2000000000	SUM	
560	20713	ÔªË§»ÕÕÂ Level0 Num	40135	10283	ITEM_BASE	1005	1	2000000000	SUM	
561	20714	ÔªË§Ð¬ Level0 Num	40135	10284	ITEM_BASE	1005	1	2000000000	SUM	
562	20715	ÔªË§Åû·ç Level0 Num	40135	10285	ITEM_BASE	1005	1	2000000000	SUM	
563	20716	Ê¹ÓÃÖÐ×°±¸+1 Num	40087&40072	10204	ITEM_BASE	1005	1	2000000000	SUM	
564	20717	Ê¹ÓÃÖÐ×°±¸+2 Num	40087&40073	10204	ITEM_BASE	1005	1	2000000000	SUM	
565	20718	Ê¹ÓÃÖÐ×°±¸+3 Num	40087&40074	10204	ITEM_BASE	1005	1	2000000000	SUM	
566	20719	Ê¹ÓÃÖÐ×°±¸+4 Num	40087&40075	10204	ITEM_BASE	1005	1	2000000000	SUM	
567	20720	Ê¹ÓÃÖÐ×°±¸+5 Num	40087&40076	10204	ITEM_BASE	1005	1	2000000000	SUM	
568	20721	Ê¹ÓÃÖÐ×°±¸+6 Num	40087&40077	10204	ITEM_BASE	1005	1	2000000000	SUM	
569	20722	Ê¹ÓÃÖÐ×°±¸+7 Num	40087&40078	10204	ITEM_BASE	1005	1	2000000000	SUM	
570	20723	Ê¹ÓÃÖÐ×°±¸+8 Num	40087&40079	10204	ITEM_BASE	1005	1	2000000000	SUM	
571	20724	Ê¹ÓÃÖÐ×°±¸+9 Num	40087&40080	10204	ITEM_BASE	1005	1	2000000000	SUM	
572	20725	Ê¹ÓÃÖÐ×°±¸+10 Num	40087&40081	10204	ITEM_BASE	1005	1	2000000000	SUM	
573	20726	Ê¹ÓÃÖÐ×°±¸+11 Num	40087&40082	10204	ITEM_BASE	1005	1	2000000000	SUM	
574	20727	Ê¹ÓÃÖÐ×°±¸+12 Num	40087&40083	10204	ITEM_BASE	1005	1	2000000000	SUM	
575	20728	Ê¹ÓÃÖÐ×°±¸+13 Num	40087&40084	10204	ITEM_BASE	1005	1	2000000000	SUM	
576	20729	Ê¹ÓÃÖÐ×°±¸+14 Num	40087&40085	10204	ITEM_BASE	1005	1	2000000000	SUM	
577	20730	Ê¹ÓÃÖÐ×°±¸+15 Num	40087&40086	10204	ITEM_BASE	1005	1	2000000000	SUM	
578	20731	Ê¹ÓÃÖÐÍ·ÒÂ¿ã+1 Num	40087&40072	10297	ITEM_BASE	1005	1	2000000000	SUM	
579	20732	Ê¹ÓÃÖÐÍ·ÒÂ¿ã+2 Num	40087&40073	10297	ITEM_BASE	1005	1	2000000000	SUM	
580	20733	Ê¹ÓÃÖÐÍ·ÒÂ¿ã+3 Num	40087&40074	10297	ITEM_BASE	1005	1	2000000000	SUM	
581	20734	Ê¹ÓÃÖÐÍ·ÒÂ¿ã+4 Num	40087&40075	10297	ITEM_BASE	1005	1	2000000000	SUM	
582	20735	Ê¹ÓÃÖÐÍ·ÒÂ¿ã+5 Num	40087&40076	10297	ITEM_BASE	1005	1	2000000000	SUM	
583	20736	Ê¹ÓÃÖÐÍ·ÒÂ¿ã+6 Num	40087&40077	10297	ITEM_BASE	1005	1	2000000000	SUM	
584	20737	Ê¹ÓÃÖÐÍ·ÒÂ¿ã+7 Num	40087&40078	10297	ITEM_BASE	1005	1	2000000000	SUM	
585	20738	Ê¹ÓÃÖÐÍ·ÒÂ¿ã+8 Num	40087&40079	10297	ITEM_BASE	1005	1	2000000000	SUM	
586	20739	Ê¹ÓÃÖÐÍ·ÒÂ¿ã+9 Num	40087&40080	10297	ITEM_BASE	1005	1	2000000000	SUM	
587	20740	Ê¹ÓÃÖÐÍ·ÒÂ¿ã+10 Num	40087&40081	10297	ITEM_BASE	1005	1	2000000000	SUM	
588	20741	Ê¹ÓÃÖÐÍ·ÒÂ¿ã+11 Num	40087&40082	10297	ITEM_BASE	1005	1	2000000000	SUM	
589	20742	Ê¹ÓÃÖÐÍ·ÒÂ¿ã+12 Num	40087&40083	10297	ITEM_BASE	1005	1	2000000000	SUM	
590	20743	Ê¹ÓÃÖÐÍ·ÒÂ¿ã+13 Num	40087&40084	10297	ITEM_BASE	1005	1	2000000000	SUM	
591	20744	Ê¹ÓÃÖÐÍ·ÒÂ¿ã+14 Num	40087&40085	10297	ITEM_BASE	1005	1	2000000000	SUM	
592	20745	Ê¹ÓÃÖÐÍ·ÒÂ¿ã+15 Num	40087&40086	10297	ITEM_BASE	1005	1	2000000000	SUM	
593	20746	Ê¹ÓÃÖÐÈý¼þÌ×+1 Num	40087&40072	10298	ITEM_BASE	1005	1	2000000000	SUM	
594	20747	Ê¹ÓÃÖÐÈý¼þÌ×+2 Num	40087&40073	10298	ITEM_BASE	1005	1	2000000000	SUM	
595	20748	Ê¹ÓÃÖÐÈý¼þÌ×+3 Num	40087&40074	10298	ITEM_BASE	1005	1	2000000000	SUM	
596	20749	Ê¹ÓÃÖÐÈý¼þÌ×+4 Num	40087&40075	10298	ITEM_BASE	1005	1	2000000000	SUM	
597	20750	Ê¹ÓÃÖÐÈý¼þÌ×+5 Num	40087&40076	10298	ITEM_BASE	1005	1	2000000000	SUM	
598	20751	Ê¹ÓÃÖÐÈý¼þÌ×+6 Num	40087&40077	10298	ITEM_BASE	1005	1	2000000000	SUM	
599	20752	Ê¹ÓÃÖÐÈý¼þÌ×+7 Num	40087&40078	10298	ITEM_BASE	1005	1	2000000000	SUM	
600	20753	Ê¹ÓÃÖÐÈý¼þÌ×+8 Num	40087&40079	10298	ITEM_BASE	1005	1	2000000000	SUM	
601	20754	Ê¹ÓÃÖÐÈý¼þÌ×+9 Num	40087&40080	10298	ITEM_BASE	1005	1	2000000000	SUM	
602	20755	Ê¹ÓÃÖÐÈý¼þÌ×+10 Num	40087&40081	10298	ITEM_BASE	1005	1	2000000000	SUM	
603	20756	Ê¹ÓÃÖÐÈý¼þÌ×+11 Num	40087&40082	10298	ITEM_BASE	1005	1	2000000000	SUM	
604	20757	Ê¹ÓÃÖÐÈý¼þÌ×+12 Num	40087&40083	10298	ITEM_BASE	1005	1	2000000000	SUM	
605	20758	Ê¹ÓÃÖÐÈý¼þÌ×+13 Num	40087&40084	10298	ITEM_BASE	1005	1	2000000000	SUM	
606	20759	Ê¹ÓÃÖÐÈý¼þÌ×+14 Num	40087&40085	10298	ITEM_BASE	1005	1	2000000000	SUM	
607	20760	Ê¹ÓÃÖÐÈý¼þÌ×+15 Num	40087&40086	10298	ITEM_BASE	1005	1	2000000000	SUM	
608	20761	Õ½¿ñÍ· Num		10286	ITEM_BASE	1005	1	2000000000	SUM	
609	20762	Õ½¿ñÒÂ Num		10287	ITEM_BASE	1005	1	2000000000	SUM	
610	20763	Õ½¿ñ¿ã Num		10288	ITEM_BASE	1005	1	2000000000	SUM	
611	20764	Õ½¿ñÎäÆ÷ Num		10289	ITEM_BASE	1005	1	2000000000	SUM	
612	20765	Õ½¿ñ×°±¸+13 Num	40084	10299	ITEM_BASE	1005	1	2000000000	SUM	
613	20766	Õ½¿ñ×°±¸+14 Num	40085	10299	ITEM_BASE	1005	1	2000000000	SUM	
614	20767	Õ½¿ñ×°±¸+15 Num	40086	10299	ITEM_BASE	1005	1	2000000000	SUM	
615	20768	ÌìÏÂÎÞË«Í· Num		10290	ITEM_BASE	1005	1	2000000000	SUM	
616	20769	ÌìÏÂÎÞË«ÒÂ Num		10291	ITEM_BASE	1005	1	2000000000	SUM	
617	20770	ÌìÏÂÎÞË«¿ã Num		10292	ITEM_BASE	1005	1	2000000000	SUM	
618	20771	1¼¶ÔÏÁé	40087	10300	ITEM_BASE	1009	26402	26402	COUNT	H-ÁÑÑÒ-Lv1
619	20772	2¼¶ÔÏÁé	40087	10300	ITEM_BASE	1009	71703	71703	COUNT	H-ÁÑÑÒ-Lv2
620	20773	3¼¶ÔÏÁé	40087	10300	ITEM_BASE	1009	71705	71705	COUNT	H-ÁÑÑÒ-Lv3
621	20771	1¼¶ÔÏÁé	40087	10300	ITEM_BASE	1009	26402	26402	COUNT	C-ÁÑÑÒ-Lv1
622	20772	2¼¶ÔÏÁé	40087	10300	ITEM_BASE	1009	71703	71703	COUNT	C-ÁÑÑÒ-Lv2
623	20773	3¼¶ÔÏÁé	40087	10300	ITEM_BASE	1009	71705	71705	COUNT	C-ÁÑÑÒ-Lv3
624	20771	1¼¶ÔÏÁé	40087	10300	ITEM_BASE	1009	26402	26402	COUNT	T-ÁÑÑÒ-Lv1
625	20772	2¼¶ÔÏÁé	40087	10300	ITEM_BASE	1009	71703	71703	COUNT	T-ÁÑÑÒ-Lv2
626	20773	3¼¶ÔÏÁé	40087	10300	ITEM_BASE	1009	71705	71705	COUNT	T-ÁÑÑÒ-Lv3
627	20771	1¼¶ÔÏÁé	40087	10300	ITEM_BASE	1009	26702	26702	COUNT	H-ÆÆ¿Õ-Lv1
628	20772	2¼¶ÔÏÁé	40087	10300	ITEM_BASE	1009	71903	71903	COUNT	H-ÆÆ¿Õ-Lv2
629	20773	3¼¶ÔÏÁé	40087	10300	ITEM_BASE	1009	71905	71905	COUNT	H-ÆÆ¿Õ-Lv3
630	20771	1¼¶ÔÏÁé	40087	10300	ITEM_BASE	1009	26702	26702	COUNT	C-ÆÆ¿Õ-Lv1
631	20772	2¼¶ÔÏÁé	40087	10300	ITEM_BASE	1009	71903	71903	COUNT	C-ÆÆ¿Õ-Lv2
632	20773	3¼¶ÔÏÁé	40087	10300	ITEM_BASE	1009	71905	71905	COUNT	C-ÆÆ¿Õ-Lv3
633	20771	1¼¶ÔÏÁé	40087	10300	ITEM_BASE	1009	26702	26702	COUNT	T-ÆÆ¿Õ-Lv1
634	20772	2¼¶ÔÏÁé	40087	10300	ITEM_BASE	1009	71903	71903	COUNT	T-ÆÆ¿Õ-Lv2
635	20773	3¼¶ÔÏÁé	40087	10300	ITEM_BASE	1009	71905	71905	COUNT	T-ÆÆ¿Õ-Lv3
636	20771	1¼¶ÔÏÁé	40087	10300	ITEM_BASE	1009	26302	26302	COUNT	H-×í½£-Lv1
637	20772	2¼¶ÔÏÁé	40087	10300	ITEM_BASE	1009	72103	72103	COUNT	H-×í½£-Lv2
638	20773	3¼¶ÔÏÁé	40087	10300	ITEM_BASE	1009	72105	72105	COUNT	H-×í½£-Lv3
639	20771	1¼¶ÔÏÁé	40087	10300	ITEM_BASE	1009	26302	26302	COUNT	C-×í½£-Lv1
640	20772	2¼¶ÔÏÁé	40087	10300	ITEM_BASE	1009	72103	72103	COUNT	C-×í½£-Lv2
641	20773	3¼¶ÔÏÁé	40087	10300	ITEM_BASE	1009	72105	72105	COUNT	C-×í½£-Lv3
642	20771	1¼¶ÔÏÁé	40087	10300	ITEM_BASE	1009	26302	26302	COUNT	T-×í½£-Lv1
643	20772	2¼¶ÔÏÁé	40087	10300	ITEM_BASE	1009	72103	72103	COUNT	T-×í½£-Lv2
644	20773	3¼¶ÔÏÁé	40087	10300	ITEM_BASE	1009	72105	72105	COUNT	T-×í½£-Lv3
645	20771	1¼¶ÔÏÁé	40087	10300	ITEM_BASE	1009	26502	26502	COUNT	H-¼²·ç-Lv1
646	20772	2¼¶ÔÏÁé	40087	10300	ITEM_BASE	1009	72303	72303	COUNT	H-¼²·ç-Lv2
647	20773	3¼¶ÔÏÁé	40087	10300	ITEM_BASE	1009	72305	72305	COUNT	H-¼²·ç-Lv3
648	20771	1¼¶ÔÏÁé	40087	10300	ITEM_BASE	1009	26502	26502	COUNT	C-¼²·ç-Lv1
649	20772	2¼¶ÔÏÁé	40087	10300	ITEM_BASE	1009	72303	72303	COUNT	C-¼²·ç-Lv2
650	20773	3¼¶ÔÏÁé	40087	10300	ITEM_BASE	1009	72305	72305	COUNT	C-¼²·ç-Lv3
651	20771	1¼¶ÔÏÁé	40087	10300	ITEM_BASE	1009	26502	26502	COUNT	T-¼²·ç-Lv1
652	20772	2¼¶ÔÏÁé	40087	10300	ITEM_BASE	1009	72303	72303	COUNT	T-¼²·ç-Lv2
653	20773	3¼¶ÔÏÁé	40087	10300	ITEM_BASE	1009	72305	72305	COUNT	T-¼²·ç-Lv3
654	20771	1¼¶ÔÏÁé	40087	10300	ITEM_BASE	1009	26602	26602	COUNT	H-Ñ¸Îè-Lv1
655	20772	2¼¶ÔÏÁé	40087	10300	ITEM_BASE	1009	72503	72503	COUNT	H-Ñ¸Îè-Lv2
656	20773	3¼¶ÔÏÁé	40087	10300	ITEM_BASE	1009	72505	72505	COUNT	H-Ñ¸Îè-Lv3
657	20771	1¼¶ÔÏÁé	40087	10300	ITEM_BASE	1009	26602	26602	COUNT	C-Ñ¸Îè-Lv1
658	20772	2¼¶ÔÏÁé	40087	10300	ITEM_BASE	1009	72503	72503	COUNT	C-Ñ¸Îè-Lv2
659	20773	3¼¶ÔÏÁé	40087	10300	ITEM_BASE	1009	72505	72505	COUNT	C-Ñ¸Îè-Lv3
660	20771	1¼¶ÔÏÁé	40087	10300	ITEM_BASE	1009	26602	26602	COUNT	T-Ñ¸Îè-Lv1
661	20772	2¼¶ÔÏÁé	40087	10300	ITEM_BASE	1009	72503	72503	COUNT	T-Ñ¸Îè-Lv2
662	20773	3¼¶ÔÏÁé	40087	10300	ITEM_BASE	1009	72505	72505	COUNT	T-Ñ¸Îè-Lv3
663	20771	1¼¶ÔÏÁé	40087	10300	ITEM_BASE	1009	57601	57601	COUNT	C-Å­Ò÷-Lv1
664	20772	2¼¶ÔÏÁé	40087	10300	ITEM_BASE	1009	57602	57602	COUNT	C-Å­Ò÷-Lv2
665	20773	3¼¶ÔÏÁé	40087	10300	ITEM_BASE	1009	57603	57603	COUNT	C-Å­Ò÷-Lv3
666	20771	1¼¶ÔÏÁé	40087	10300	ITEM_BASE	1009	27701	27701	COUNT	T-ÎÞÁ¿-Lv1
667	20772	2¼¶ÔÏÁé	40087	10300	ITEM_BASE	1009	27702	27702	COUNT	T-ÎÞÁ¿-Lv2
668	20773	3¼¶ÔÏÁé	40087	10300	ITEM_BASE	1009	27703	27703	COUNT	T-ÎÞÁ¿-Lv3
669	20771	1¼¶ÔÏÁé	40087	10300	ITEM_BASE	1009	57401	57401	COUNT	H-Ó¥Ï®-Lv1
670	20772	2¼¶ÔÏÁé	40087	10300	ITEM_BASE	1009	1303103	1303103	COUNT	H-Ó¥Ï®-Lv2
671	20773	3¼¶ÔÏÁé	40087	10300	ITEM_BASE	1009	1303105	1303105	COUNT	H-Ó¥Ï®-Lv3
672	20771	1¼¶ÔÏÁé	40087	10300	ITEM_BASE	1009	68201	68201	COUNT	C-´©ÔÆ-Lv1
673	20772	2¼¶ÔÏÁé	40087	10300	ITEM_BASE	1009	68301	68301	COUNT	C-´©ÔÆ-Lv2
674	20773	3¼¶ÔÏÁé	40087	10300	ITEM_BASE	1009	68401	68401	COUNT	C-´©ÔÆ-Lv3
